id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1063,1994-08-17 01:23:59.4,34.534,-99.085,5,,,,,TILLMAN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E61000003D0AD7A370C558C03108AC1C5A444140,,
1064,1994-08-24 04:03:50.66,34.453,-97.651,5,,,,,STEPHENS,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.6,,,,,,,0101000020E61000008B6CE7FBA96958C0448B6CE7FB394140,,
1065,1994-08-25 04:45:00.47,34.679,-97.473,5,,,,,GARVIN,OGS,2.2,M3Hz,OGS,,,2.1,,,2.2,2,,,,,,,0101000020E610000083C0CAA1455E58C0F4FDD478E9564140,,
1066,1994-09-06 14:17:35.28,34.912,-97.46,5,,,,,MCCLAIN,OGS,2.3,M3Hz,OGS,,,1.7,,,2.3,1.9,,,,,,,0101000020E61000003D0AD7A3705D58C0DBF97E6ABC744140,,
1067,1994-09-23 07:22:35.93,34.776,-97.682,5,,,,,GRADY,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.6,,,,,,,0101000020E6100000CFF753E3A56B58C017D9CEF753634140,,
1068,1994-09-23 09:24:43.65,34.768,-97.71,5,,,,,GRADY,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E61000003D0AD7A3706D58C0FCA9F1D24D624140,,
1069,1994-09-23 11:42:38.92,34.815,-97.684,5,,,,,GRADY,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000B29DEFA7C66B58C0B81E85EB51684140,,
1070,1994-09-23 21:36:53.26,34.754,-97.69,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000005C8FC2F5286C58C08D976E1283604140,,
1071,1994-09-24 06:47:14.63,34.823,-97.69,5,,,,,GRADY,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.6,,,,,,,0101000020E61000005C8FC2F5286C58C0D34D621058694140,,
1072,1994-09-24 14:26:53.38,34.815,-97.71,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000003D0AD7A3706D58C0B81E85EB51684140,,
1073,1994-09-24 15:06:33.47,34.831,-97.686,5,,,,,GRADY,OGS,2.5,M3Hz,OGS,,,2.3,,,2.5,1.6,,,,,,,0101000020E610000096438B6CE76B58C0EE7C3F355E6A4140,,
1074,1994-09-26 08:31:05.52,34.288,-96.987,5,,,,,CARTER,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.5,,,,,,,0101000020E6100000BA490C022B3F58C0BE9F1A2FDD244140,,
1075,1994-09-30 03:07:30.47,34.867,-97.447,5,,,,,MCCLAIN,OGS,2.2,M3Hz,OGS,,,1.8,,,2.2,1.9,,,,,,,0101000020E6100000F853E3A59B5C58C0E5D022DBF96E4140,,
1076,1994-09-30 15:01:02,34.401,-97.147,5,,,,,MURRAY,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000C520B072684958C017D9CEF753334140,,
1077,1994-10-01 04:54:46.13,34.882,-97.494,5,,,,,MCCLAIN,OGS,2.7,M3Hz,OGS,,,2.6,,,2.7,2.1,,,,,,,0101000020E6100000560E2DB29D5F58C037894160E5704140,,
1078,1994-10-05 08:34:42.23,34.82,-96.811,5,,,,,PONTOTOC,OGS,1.9,mbLg,OGS,,,1.9,,,,2.2,,,,,,,0101000020E610000096438B6CE73358C0295C8FC2F5684140,,
1079,1994-10-13 13:51:43.61,34.531,-97.447,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,2,,,,,,,0101000020E6100000F853E3A59B5C58C08716D9CEF7434140,,
